Review #,Brand,Variety,Style,Country,Stars,Top_Ten_Y/N,Top_Ten_Year,Top_Ten_Rank,Top Ten
414,Doll,Artificial Beef Flavor,Pack,Hong Kong,2.5,N,,,
413,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,4.25,N,,,
412,Maruchan,Midori No Tanuki,Bowl,Japan,4.125,N,,,
411,Sunlee,Crab Vermicelli,Bowl,Thailand,3.25,N,,,
410,Lucky Me!,Instant Bulalo Bone Marrow,Pack,Philippines,3.75,N,,,
409,Payless,Instant Mami Chicken,Pack,Philippines,4,N,,,
408,Gomex,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Pack,Vietnam,2.25,N,,,
407,Ottogi,Snack Ramyon,Cup,South Korea,3.5,N,,,
406,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75,N,,,
405,Ibumie,Harmee Prawn,Pack,Malaysia,3.25,N,,,
404,Vina Acecook,Hao Hao Sate Onion,Pack,Vietnam,3.75,N,,,
403,Maruchan,Instant Lunch Lime Flavor with Shrimp,Cup,USA,2.25,N,,,
402,Sao Tao,Noodle King Scallop Thick,Bowl,Hong Kong,3,N,,,
401,Myojo,Suudon Desse Soy Sauce,Bowl,Japan,4.25,N,,,
400,Nissin,Cup Noodles Seafood Curry,Cup,Hong Kong,4.25,N,,,
399,Paldo,Spicy Seafood,Cup,South Korea,3.75,N,,,
398,Paldo,Bowl Noodle Beef With Vegetables,Bowl,South Korea,3.75,N,,,
397,Quickchow,Quickie Mami La Paz Batchoy,Cup,Philippines,3,N,,,
396,Vina Acecook,Bestcook Hot spicy Tom Yum Shrimp,Bowl,Vietnam,4.25,N,,,
395,Ottogi,Jin Ramen (Mild),Cup,South Korea,3,N,,,
394,Paldo,Hwa Cup Hot Spicy,Cup,South Korea,3.5,N,,,
393,Kamfen,Dried Mix Noodles XO Sauce,Tray,China,2,N,,,
390,Menraku,Curry Soba,Bowl,Japan,4,N,,,
389,Mama,Vegetarian Tom Yum,Pack,Thailand,2.75,N,,,
388,Maruchan,Instant Lunch Cheddar Cheese,Cup,USA,2.75,N,,,
387,Nissin,Bowl Noodles Rich & Savory Beef,Bowl,USA,3.75,N,,,
386,US Canning,Fu Chang Chinese Noodle Company Pork Seafood,Tray,USA,0,N,,,
385,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25,N,,,
384,Nissin,Demae Iccho Tom Yam Goong Macaroni,Pack,Japan,4,N,,,
383,Lucky Me!,Chicken Na Chicken,Pack,Philippines,2.75,N,,,
382,Lucky Me!,N-Rich Artificial Chicken With Ginger,Pack,Philippines,2.5,N,,,
381,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,Vietnam,4.25,N,,,
380,Rhee Bros Assi,Pho Vietnamese Noodle Soup,Tray,South Korea,3.75,N,,,
379,Nissin,Chow Mein Thai Peanut,Tray,USA,2.5,N,,,
378,Ve Wong,Hot Of Hots Artificial Satay Beef,Bowl,Taiwan,3.75,N,,,
377,Sau Tao,Ho Fan Abalone Chicken,Bowl,Hong Kong,4,N,,,
376,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,N,,,
375,Vifon,Pho Bo Beef Rice Noodle,Pack,Vietnam,0.5,N,,,
374,Vifon,Asian Style Instant Noodles Shrimp,Pack,Vietnam,3.75,N,,,
373,Nissin,Cup Noodles Chicken Vegetable,Cup,USA,2.75,N,,,
372,Noodle Time,Spicy Thai,Bowl,Canada,0.5,N,,,
371,Nissin,Chow Noodles Alfredo,Tray,USA,3.75,N,,,
370,Fuku,Superior Soup,Pack,Hong Kong,5,N,,,
369,Bon Go Jang,Tofu Udon Dosirak,Tray,South Korea,3.75,N,,,
368,Knorr,Chili Pork,Cup,Thailand,3.5,N,,,
367,Saigon Ve Wong,Kung Fu Artificial Chicken,Pack,Vietnam,3.25,N,,,
366,Payless,Pancit Shanghai,Pack,Philippines,2.75,N,,,
365,Nissin,Cup Noodles Prawn,Cup,Singapore,3.25,N,,,
364,Sao Tao,Noodle King Beef Hong Kong Style,Bowl,Hong Kong,2.5,N,,,
363,Nissin,Demae Iccho Tonkotsu Macaroni,Pack,Japan,3.5,N,,,
362,Vina Acecook,Daily Hot & Sour With Shrimp,Pack,Vietnam,4.5,N,,,
361,Tayho,Vermicelli With Pork,Bowl,USA,1.25,N,,,
360,Nissin,Cup Noodles Hearty Chicken,Cup,USA,2.5,N,,,
359,Nissin,Bowl Noodles Hot & Spicy Beef,Bowl,USA,3.75,N,,,
358,Doll,Spicy Artificial Pork,Pack,Hong Kong,3.75,N,,,
357,Payless,Xtra Big Kalamansi Pancit Canton,Pack,Philippines,4,N,,,
356,Maruchan,Ramen Noodle Soup Roast Beef,Pack,USA,2.75,N,,,
355,Nongshim,Noodle Lite 275 Udon Mushroom,Bowl,South Korea,2.5,N,,,
354,Maruchan,Instant Lunch Chicken 35% Less Sodium,Cup,USA,3,N,,,
353,Nissin,Top Ramen Chili,Pack,USA,3.25,N,,,
352,Maruchan,Ramen Noodle Soup Chili,Pack,USA,2.75,N,,,
351,Nissin,Top Ramen Picante Beef,Pack,USA,3,N,,,
350,Nissin,Souper Meal Tomato Garlic Shrimp,Bowl,USA,3.5,N,,,
349,Ottogi,Ramen Bokki,Bowl,South Korea,3.25,N,,,
348,Paldo,Bowl Noodle Kimchi,Bowl,South Korea,3.5,N,,,
347,Sunny Maid,Mi Chay Vegetarian,Pack,Taiwan,1.75,N,,,
346,Paldo,Bowl Noodle Spicy Artificial Chicken,Bowl,South Korea,3.125,N,,,
345,Myojo,Charumera Shoyu,Pack,Japan,3.5,N,,,
344,Paldo,Stirfried Kimchi,Pack,South Korea,3.75,N,,,
343,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5,N,,,
342,Nongshim,Shin Big Bowl,Bowl,South Korea,3.5,N,,,
341,Vina Acecook,Daily Vegetarian,Pack,Vietnam,3.75,N,,,
340,Shirakiku,Japanese Style Tokusen Shoyu,Pack,Japan,4,N,,,
339,Payless,Xtra Big Chilimansi Pancit Canton,Pack,Philippines,4.5,N,,,
338,Nissin,Big Cup Noodles Chicken,Cup,USA,2.25,N,,,
337,Maruchan,Ramen Noodle Soup Creamy Chicken,Pack,USA,5,N,,,
336,Six Fortune,Instant Noodles With Soup,Pack,South Korea,3.5,N,,,
335,Goku Uma,Hot & Spicy Beef,Bowl,Japan,3.5,N,,,
334,Nissin,Big Cup Noodles Beef,Cup,USA,2.125,N,,,
333,Nissin,Big Cup Noodles Shrimp,Cup,USA,2.25,N,,,
331,Sunlee,Crab Noodle,Bowl,Thailand,4.5,N,,,
330,Vifon,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,3.25,N,,,
329,Mee Jang,Artificial Beef Flavor,Bowl,Thailand,3.5,N,,,
328,Nongshim,Big Bowl Udon,Bowl,South Korea,4.5,N,,,
327,Gomex,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,3.5,N,,,
326,Little Cook,TVP Curry Chicken,Bowl,Thailand,4,N,,,
325,Mee Jang,Artificial Pork,Bowl,Thailand,3.5,N,,,
324,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5,N,,,
323,Ottogi,Jin Ramen (Hot),Cup,South Korea,3.5,N,,,
322,Unif,Shrimp Fish,Bowl,Taiwan,3.75,N,,,
321,Little Cook,TVP Spicy Beef,Bowl,Thailand,4.75,N,,,
320,Maruchan,Ramen Noodle Soup Spicy Picante Chicken,Pack,USA,4,N,,,
319,Maruchan,Ramen Noodle Soup Oriental,Pack,USA,3.75,N,,,
318,Unif,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,3.25,N,,,
317,Maruchan,Yakisoba Cheddar Cheese,Tray,USA,4,N,,,
316,Unif,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,3.5,N,,,
315,Unif,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,2.75,N,,,
314,Paldo,Dosirac Mushroom,Tray,South Korea,2.5,N,,,
313,Paldo,Dosirac Shrimp,Tray,South Korea,4.25,N,,,
312,Lucky Me!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,1.75,N,,,
311,Vifon,Tasty Mushroom,Pack,Vietnam,2,N,,,
310,Lucky Me!,La Paz Batchoy Beef,Pack,Philippines,2.5,N,,,
309,Paldo,Dosirac Beef,Tray,South Korea,3.75,N,,,
308,Tradition,Imitation Chicken Vegetarian,Pack,USA,3.75,N,,,
307,Royal Umbrella,Vegetarian Tom Yum,Cup,Thailand,2.75,N,,,
306,Rhee Bros Assi,Rice Noodle Anchovy Flavor,Tray,South Korea,3.75,N,,,
305,Lucky Me!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,3.75,N,,,
304,Mama,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,3.5,N,,,
303,Paldo,Dosirac Artificial Chicken,Tray,South Korea,3.25,N,,,
302,Samyang,Bowl Noodle Picante Beef,Bowl,South Korea,3.75,N,,,
301,Dragonfly,Guilin Style Rice Vermicelli,Bowl,China,4.5,N,,,
300,Wu Mu,Steam Spinach Ramen With Onion,Pack,Taiwan,5,N,,,
299,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,Philippines,3.75,N,,,
298,Nongshim,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,2.75,N,,,
297,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25,N,,,
296,Nissin,Cup Noodles Crab,Cup,Hong Kong,3.25,N,,,
295,Tablemark,Soybean Paste,Bowl,Japan,4.5,N,,,
294,Paldo,South Korean Seafood,Pack,South Korea,3.75,N,,,
293,Tiger,Onion Flaver Rice Noodle,Bowl,Taiwan,0,N,,,
292,Paldo,South Korean U Dong,Pack,South Korea,3.75,N,,,
291,Nongshim,Shin Bowl,Bowl,South Korea,3,N,,,
290,Doll,Spicy Artificial Beef,Pack,Hong Kong,3,N,,,
289,Paldo,South Korean Broad Noodle,Pack,South Korea,2,N,,,
288,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,3.25,N,,,
287,Paldo,King Cup Lobster,Cup,South Korea,3.75,N,,,
286,Myojo,Hyoubanya No Yakisoba Oriental,Tray,Japan,4,N,,,
284,Nissin,Cup Noodles Seafood,Cup,Hong Kong,4.5,N,,,
283,Paldo,King Cup Kimchi Pot Stew,Cup,South Korea,4,N,,,
282,Doll,Pickled Vegetable,Pack,Hong Kong,4.25,N,,,
281,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,3,N,,,
280,Rhee Bros Assi,Rice Noodle Katsuo,Tray,South Korea,4,N,,,
279,Rhee Bros Assi,Rice Noodles Seafood,Tray,South Korea,3.75,N,,,
278,Fortune,Udon Mushroom,Pack,USA,3,N,,,
277,Vina Acecook,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,4,N,,,
276,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,3.25,N,,,
275,Mama,Cup Shrimp Tom Yum Flavor,Cup,Thailand,3.75,N,,,
274,Ve Wong,Kung Fu Artificial Soybean Paste,Pack,Taiwan,4,N,,,
273,Wai Wai,Minced Pork Tom Yum,Pack,Thailand,2.5,N,,,
272,Vina Acecook,Mi Lau Thai Artificial Chicken,Pack,Vietnam,3.5,N,,,
271,Paldo,South Korean Noodle Kimchi Flavor,Pack,South Korea,3.5,N,,,
270,Wu Mu,Dried Noodle With BBQ Pork,Pack,Taiwan,2,N,,,
269,Paldo,Spicy Shrimp Bowl,Bowl,South Korea,3.5,N,,,
268,Nissin,Cup Noodles Spicy Chile Chicken,Cup,USA,3.5,N,,,
267,Mama,Pork,Cup,Thailand,2,N,,,
266,Vina Acecook,Mi Lau Thai Shrimp,Pack,Vietnam,4,N,,,
265,Nissin,Cup Noodles Chicken,Cup,USA,3.5,N,,,
264,Vina Acecook,Hao Hao Sour Hot Shrimp,Pack,Vietnam,3.75,N,,,
263,Nissin,Chow Mein Kung Pao Chicken,Tray,USA,1.5,N,,,
262,Vina Acecook,Daily Beef Ball,Pack,Vietnam,3.75,N,,,
261,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,3.75,N,,,
260,Nissin,Bowl Noodles Hot & Spicy Shrimp,Bowl,USA,3.5,N,,,
259,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,4,N,,,
258,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,3.25,N,,,
257,Nissin,Cup Noodles Beef,Cup,USA,3.5,N,,,
256,Nissin,Cup Noodles Shrimp,Cup,USA,3.5,N,,,
255,Mama,Oriental Kitchen Spicy Seafood,Cup,Thailand,3.75,N,,,
254,Vina Acecook,Daily Hot & Spicy Tom Yun,Pack,Vietnam,4,N,,,
253,Nongshim,Bowl Noodle Spicy Seafood,Bowl,USA,4.25,N,,,
252,Fortune,Udon Chicken,Pack,USA,3.25,N,,,
251,Fortune,Udon Beef,Pack,USA,3.5,N,,,
250,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75,N,,,
249,Unif,100 Artificial Spicy Beef,Pack,Taiwan,3.75,N,,,
248,Koka,Tomato,Pack,Singapore,4.75,N,,,
247,Myojo,Udon Mushroom,Pack,Japan,3,N,,,
246,Mama,Artificial Pork Jumbo,Pack,Thailand,3,N,,,
245,Six Fortune,Broad Noodles,Pack,South Korea,3.75,N,,,
244,Nissin,Karashi Mayo Yakisoba,Tray,Japan,4.75,N,,,
243,Myojo,Udon Hot & Spicy,Pack,Japan,4.5,N,,,
242,Fashion Foods,Tom Klong,Bowl,Thailand,2,N,,,
241,Fu Chang Chinese Noodle Company,Hot & Spicy Beef,Tray,USA,4,N,,,
240,Sanyo Foods,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,4.5,N,,,
239,Ottogi,Ppushu Ppushu Sweet & Sour,Pack,South Korea,1.75,N,,,
238,Nissin,Chow Noodles Tomato Basil,Bowl,USA,4,N,,,
237,Koka,Spicy Seafood Marinara,Bowl,Singapore,3,N,,,
236,Koka,Spicy Sesame,Pack,Singapore,5,N,,,
235,Koka,Curry,Pack,Singapore,4.25,N,,,
234,Myojo,Udon Shrimp,Pack,Japan,3.75,N,,,
233,Koka,Tom Yum Rice Noodles,Bowl,Singapore,3.5,N,,,
232,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5,N,,,
231,Indomie,Onion Chicken,Pack,Indonesia,4.5,N,,,
230,Lucky Me!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,3.75,N,,,
229,Myojo,Udon Chicken,Pack,Japan,3.75,N,,,
228,Vifon,Pho Ga Instant rice Noodle,Bowl,Vietnam,2,N,,,
227,Quickchow,Bihon Guisado Rice Noodle,Pack,Philippines,1.75,N,,,
226,Nissin,Chow Noodles Cheddar Cheese,Tray,USA,4,N,,,
225,Ottogi,Snack Ramyon,Pack,South Korea,3.75,N,,,
224,Mama,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,2.75,N,,,
223,Koka,Laksa Singapura,Bowl,Singapore,4.25,N,,,
222,Myojo,Udon Crab,Pack,Japan,3,N,,,
221,Nissin,Top Ramen Beef,Pack,USA,3.75,N,,,
220,Wei Lih,Good Good Eat Super Ramen Original,Pack,Taiwan,3,N,,,
219,Six Fortune,Tom Yam Instant soup Noodle,Pack,South Korea,2.75,N,,,
218,Maruchan,Yakisoba Sweet & Sour Chicken,Tray,USA,3,N,,,
217,Samyang,Bowl Noodle Kimchi,Bowl,South Korea,4,N,,,
216,Maruchan,Instant Lunch Roast Chicken Flavor,Cup,USA,2.75,N,,,
215,Maruchan,Yakisoba Chicken,Tray,USA,2,N,,,
214,Maruchan,Yakisoba Teriyaki Beef,Tray,USA,2,N,,,
213,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,USA,4,N,,,
212,Maruchan,Yakisoba Roast chicken,Tray,USA,3.75,N,,,
211,Vina Acecook,Kingcook Tomato Sauce Pork,Tray,Vietnam,3.5,N,,,
210,Rocket Brand,Satoimo Noodles,Pack,China,2.5,N,,,
209,Nissin,Souper Meal Beef Flavor Minestrone,Bowl,USA,3,N,,,
208,Sao Tao,Ramen King Scallop Seafood,Pack,China,4.25,N,,,
207,Sapporo Ichiban,Original Flavor,Pack,USA,3.5,N,,,
206,Bon Go Jang,Deuchi Udon,Bowl,South Korea,3,N,,,
205,Sapporo Ichiban,Beef Flavor,Pack,USA,4.5,N,,,
204,Nongshim,Bowl Noodle Spicy Shrimp,Bowl,USA,2.5,N,,,
203,Nongshim,Bowl Noodle Hot & Spicy,Bowl,USA,2,N,,,
202,Nongshim,Bowl Noodle Cabbage Kimchi,Bowl,USA,3.25,N,,,
201,Nongshim,Bowl Noodle Beef Ginger,Bowl,USA,3.5,N,,,
200,Nongshim,Bowl Noodle Spicy Chicken,Bowl,USA,4.5,N,,,
199,Samyang,Chinese Soybean Paste,Pack,South Korea,2,N,,,
198,Shirakiku,Sanukiya Somen,Bowl,Japan,4.25,N,,,
197,Rhee Bros Assi,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,2.25,N,,,
196,Nissin,Cup Noodles Pani Puri,Cup,India,1.5,N,,,
195,Myojo,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,3,N,,,
194,Saigon Ve Wong,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,3.5,N,,,
193,Boss,Shrimp Tom Yum Flavor,Bowl,Thailand,2.5,N,,,
192,Paldo,Soy Flavor Noodle,Pack,South Korea,4.25,N,,,
191,Wu Mu,Steamed Noodle Chinese Herbs,Pack,Taiwan,3.25,N,,,
190,Maggi,Perencah Tom Yam,Pack,Malaysia,2.9,N,,,
189,Nissin,Cup Noodles Manchurian,Cup,India,3,N,,,
188,Nongshim,Udon,Pack,South Korea,4,N,,,
187,Paldo,Hwa Ramyun Soy Peptide,Pack,South Korea,4,N,,,
186,Paldo,Teumsae Ramyun,Pack,South Korea,3.5,N,,,
185,Shirakiku,Sanukiya Udon,Bowl,Japan,3.75,N,,,
184,Myojo,Chukazanmai Soy Sauce,Pack,Japan,3.75,N,,,
183,Nissin,Bowl Noodles Hot & Spicy Chicken,Bowl,USA,2,N,,,
182,Myojo,Chukazanmai Soy Sauce chili Oil,Pack,Japan,3.25,N,,,
181,Kamfen,Noodle King Thin Wonton,Pack,China,2,N,,,
180,Myojo,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,4.75,N,,,
179,Mama,Kimchi,Pack,Thailand,3,N,,,
178,Mama,Oriental Style Clear Soup,Pack,Thailand,2,N,,,
177,Vifon,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,3.75,N,,,
176,Paldo,Dosirac Pork,Tray,South Korea,4.125,N,,,
175,Samyang,Cold Ramen With Ponytail Radish,Pack,South Korea,3,N,,,
174,Lucky Me!,Sotanghon Artificial Chicken,Pack,Philippines,0.25,N,,,
173,Unif / Tung-I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,1.5,N,,,
172,Mama,Flat Noodle Tom Yum,Pack,Thailand,3.75,N,,,
171,Samyang,Japanese Seafood Flavor Udon,Pack,South Korea,3.75,N,,,
170,Myojo,Chukazanmai Soybean Paste,Pack,Japan,3.5,N,,,
169,Samyang,Seafood Party,Pack,South Korea,2.25,N,,,
168,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75,N,,,
167,Wai Wai,Crab Instant Rice Vermicelli,Pack,Thailand,2.5,N,,,
166,Koyo,Garlic Pepper,Pack,USA,3.25,N,,,
165,Doll,Sesame Oil,Pack,Hong Kong,3.5,N,,,
164,Unif / Tung-I,Artificial Beef Flavor,Pack,Taiwan,3.75,N,,,
163,Vifon,Asian Style Instant Noodles Chicken,Pack,Vietnam,3.5,N,,,
162,Myojo,Chukazanmai Oriental,Pack,Japan,3.75,N,,,
161,Paldo,Green Tea Chlorella,Pack,South Korea,0,N,,,
160,Myojo,Ramen Desse Soy Sauce,Bowl,Japan,1.5,N,,,
159,Mama,Hot & Spicy,Pack,Thailand,1.75,N,,,
158,Mama,Jok Cup Porridge Artificial Pork,Cup,Thailand,2.5,N,,,
157,Nissin,Sotanghon,Cup,Philippines,2,N,,,
156,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,USA,3,N,,,
155,Lucky Me!,Pancit Canton,Pack,Philippines,4.75,N,,,
154,Nissin,Creamy Chicken,Cup,USA,1.75,N,,,
153,Sapporo Ichiban,Shrimp Flavor,Cup,USA,1.75,N,,,
152,Wu Mu,Steamed Noodle Garlic & Sesame Oil,Pack,Taiwan,4.5,N,,,
151,Shirakiku,Japanese Style Tokusen Miso,Pack,Japan,3,N,,,
150,Chorip Dong,Jjambbong Hot Spicy Seafood,Bowl,South Korea,4.25,N,,,
149,Maruchan,Akai Kitsune Udon,Bowl,Japan,4,N,,,
148,Myojo,Okinawa Soba,Pack,Japan,3.75,N,,,
147,Higashi,Nagasaki Sara Udon,Pack,Japan,5,N,,,
146,Mama,Pho Bo,Pack,Thailand,2.5,N,,,
145,Sakurai,Vegetarian Flavor,Pack,Japan,3.5,N,,,
144,Nongshim,Kimchi Ramyun,Pack,South Korea,3.5,N,,,
143,Mama,Mamy Chand Clear Soup,Pack,Thailand,2.75,N,,,
142,Nissin,Chow Mein Teriyaki Beef,Tray,USA,4.5,N,,,
141,Six Fortune,Seafood Flavor,Pack,South Korea,2.5,N,,,
140,Mama,Mi Goreng,Pack,Thailand,5,N,,,
139,Kamfen,Noodle King Beef,Pack,China,1.75,N,,,
138,Unif,100 Furong Shrimp,,Taiwan,3,N,,,
137,Nissin,Bowl Noodles Rich & Savory Chicken,Bowl,USA,1.75,N,,,
136,Mama,Shrimp Creamy Tom Yum,Pack,Thailand,5,N,,,
135,Unif / Tung-I,Fresh Shrimp,Pack,Taiwan,3.25,N,,,
134,Global Inspiration,Gyeong-Gi-Do Rice,Bowl,South Korea,2.25,N,,,
133,Baijia,Hot & Sour Rice Noodle,Pack,China,0,N,,,
132,Ve Wong,Artificial Peppered Beef,Pack,Taiwan,3.5,N,,,
131,Unif,100 Artificial Shallot Chicken,Pack,Taiwan,3.25,N,,,
130,Sapporo Ichiban,Miso Soybean Paste,Pack,Japan,3.5,N,,,
129,Nongshim,Mupama Tang Myun,Pack,South Korea,3.5,N,,,
128,Mama,Artificial PA-LO Duck,Pack,Thailand,0.1,N,,,
127,Vifon,Mi Chay Vegetarian,Pack,Vietnam,2.8,N,,,
126,Mama,Tom Yam Koong Rice Vermicelli,Pack,Thailand,1.5,N,,,
125,Shirakiku,Japanese Style Tokusen Karami,Pack,Japan,3,N,,,
124,Nissin,Yakisoba With Mayonnaise/Mustard Packet,Tray,Japan,5,N,,,
123,Wai Wai,Minced Pork Soeng Kreung,Pack,Thailand,3.7,N,,,
122,Doll,Shrimp Wonton,Pack,Hong Kong,4,N,,,
121,Ottogi,Bekse Curry,Pack,South Korea,4,N,,,
120,Samyang,Beef,Pack,South Korea,4,N,,,
119,Ve Wong,Artificial Pork & Chicken,Pack,Taiwan,3.4,N,,,
118,Paldo,Bibim Men,Pack,South Korea,3.75,N,,,
117,Ottogi,Ramyonsari,Pack,South Korea,4,N,,,
116,Mama,Nam Vang,Pack,Thailand,3.6,N,,,
115,Ottogi,Miso Ramyun,Pack,South Korea,2.8,N,,,
114,Samyang,Kimchi,Pack,South Korea,2.9,N,,,
113,Nongshim,Hooroorook ,Pack,South Korea,4,N,,,
112,Ottogi,Jiajang Noodle,Pack,South Korea,3.75,N,,,
111,Ottogi,Odongtongmyon Seafood Spicy,Pack,South Korea,3.25,N,,,
110,Lucky Me!,Artificial Chicken,Pack,Philippines,1.5,N,,,
109,Mama,Pad Thai,Pack,Thailand,3.1,N,,,
108,Teriyaki Time,Ramen,Bowl,USA,2,N,,,
107,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,1.1,N,,,
106,GreeNoodle,Tom Yum,Pack,Thailand,0.5,N,,,
104,Maruchan,Ramen Noodle Soup Chicken,Pack,USA,2,N,,,
103,Ve Wong,Vegetarian Flavor,Pack,Taiwan,3,N,,,
102,Indomie,Soto Mie,Pack,Indonesia,1.5,N,,,
101,Ve Wong,Artificial Sesame Chicken,Pack,Taiwan,4.25,N,,,
100,Unif / Tung-I,Artificial Chinese Beef,Pack,Taiwan,2.85,N,,,
99,Ve Wong,Kung Fu Artificial Onion,Pack,Taiwan,2.75,N,,,
98,Unif / Tung-I,Chah Chiang,Pack,Taiwan,2.5,N,,,
97,Saigon Ve Wong,Kung Fu Mi Tom Chua Sour Shrimp,Pack,Vietnam,2.5,N,,,
96,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Pack,Vietnam,3.75,N,,,
95,Wei Lih,Artificial Beef Flavor,Pack,Taiwan,1,N,,,
94,Mama,Artificial Chicken,Pack,Thailand,2.5,N,,,
93,Payless,Xtra Big Original Pancit Canton,Pack,Philippines,4.5,N,,,
92,Fashion Food,Tom Yum Seafood Creamy,Bowl,Thailand,2,N,,,
91,Binh Tay,Mi Chay Mushroom,Pack,Vietnam,2.75,N,,,
90,Long Kow,Crystal Noodle Six Kinds Of Mushrooms,Pack,China,2.3,N,,,
89,Unif,100 Artificial Stewed Pork Chop,Pack,Taiwan,3.2,N,,,
88,Paldo,South Korean Noodle Chicken,Pack,South Korea,3.25,N,,,
87,Wai Wai,Tom Yum Shrimp Cream Soup,Pack,Thailand,2.75,N,,,
86,Unif / Tung-I,Onion Flavor,Pack,Taiwan,3.65,N,,,
85,Nissin,Demae Ramen Sesame,Pack,Japan,3.75,N,,,
84,Samyang,Kalgug-Su Assorted Clam,Pack,South Korea,1.8,N,,,
83,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,2,N,,,
82,Nissin,Demae Ramen Miso,Pack,Japan,2.75,N,,,
81,Unif / Tung-I,Artificial Spicy Beef,Pack,Taiwan,3.5,N,,,
80,Unif / Tung-I,Artificial Chicken,Pack,Taiwan,3.5,N,,,
79,Sapporo Ichiban,Kitsune Udon,Pack,Japan,3.25,N,,,
78,Nissin,Demae Ramen Seafood,Pack,Japan,2.5,N,,,
77,Nissin,Demae Ramen Prawn,Pack,Japan,3.25,N,,,
76,Indomie,Meatball Flavor,Pack,Indonesia,2.5,N,,,
75,Indomie,Mi Goreng Rendang,Pack,Indonesia,4.5,N,,,
74,Nissin,Demae Ramen Shoyu,Pack,Japan,4,N,,,
73,Nissin,Demae Ramen Five Spices Artificial Beef,Pack,Japan,3.5,N,,,
72,Nissin,Demae Ramen Tonkatsu Artificial Pork,Pack,Japan,3.5,N,,,
71,Nissin,Demae Ramen Satay,Pack,Japan,2.5,N,,,
70,Nissin,Demae Ramen XO Sauce Seafood,Pack,Japan,4,N,,,
69,Baijia,Spicy Fei- Chang Sweet Potato Noodle,Pack,China,1.75,N,,,
68,Wei Lih,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Pack,Taiwan,4,N,,,
67,Maruchan,Ramen Noodle Soup Lime Chili Shrimp,Pack,USA,2,N,,,
66,Maruchan,Ramen Noodle Soup Pork,Pack,USA,4,N,,,
65,Nissin,Top Ramen Oriental,Pack,USA,2.5,N,,,
64,Sapporo Ichiban,Chicken Flavor,Pack,USA,3.5,N,,,
63,Nissin,Souper Meal Chicken Flavor With Vegetable Medley,Bowl,Japan,3,N,,,
62,Maggi,Rice Noodle Mania Lemon Masala,Pack,India,1.5,N,,,
61,Maggi,2 Minute Noodles Curry,Pack,India,2.5,N,,,
60,Maggi,Vegetable Atta Noodles Masala,Pack,India,2,N,,,
59,Maggi,Chinese Noodles Lemon Chicken Flavor,Pack,India,3.5,N,,,
58,Ve Wong,A-One Bun Tom Shrimp,Pack,Taiwan,3,N,,,
