"Review #","Brand","Variety","Style","Country","Stars","Top_Ten_Y/N","Top_Ten_Year","Top_Ten_Rank","Top Ten","Continent","Meat_Type","Spicy","Noodle_Type"
504,"Knorr","Pizza","Pack","Pakistan",3,"N",NA,NA,NA,"Asia",NA,"No",NA
503,"GreeNoodle","Miso","Pack","Thailand",1,"N",NA,NA,NA,"Asia",NA,"No","Mi"
502,"Sunlee","Beef Rice Stick","Bowl","Thailand",2,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
501,"Nongshim","Neoguri Mild","Pack","South Korea",3.25,"N",NA,NA,NA,"Asia",NA,"No","Mi"
500,"Mexi-Ramen","Soupless Ramen Shallot Teriyaki","Pack","United States",2.5,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
499,"Dragonfly","Artificial Beef","Bowl","China",4.75,"N",NA,NA,NA,"Asia","Beef","No",NA
498,"Hsin Tung Yang","Tiny Noodle With Oyster Flavor","Pack","Taiwan",0,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
497,"Nissin","Demae Iccho Seafood & Abalone Macaroni","Pack","Japan",4,"N",NA,NA,NA,"Asia","Seafood","No",NA
496,"Maruchan","Yakisoba Shrimp","Tray","United States",2.75,"N",NA,NA,NA,"North America","Seafood","No",NA
495,"Ottogi","Jin Ramen (Mild)","Pack","South Korea",3.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
494,"Snapdragon","Tomato Seafood Rice Noodle","Cup","Singapore",3.5,"N",NA,NA,NA,"Asia","Seafood","No","Rice Noodle"
493,"Pulmuone","Fresh Ramen Spicy","Pack","South Korea",3,"N",NA,NA,NA,"Asia",NA,"Yes","Ramyeon"
492,"Noah Foods","Phoya Rice Noodles Beef","Bowl","Vietnam",2.75,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
491,"JML","Artificial Stew Beef","Pack","China",3.75,"N",NA,NA,NA,"Asia","Beef","No",NA
490,"Foodmon","DJ DOC Instant rice Ramen Topokki","Bowl","South Korea",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
489,"JML","Stew Pork","Pack","China",3.25,"N",NA,NA,NA,"Asia","Pork","No",NA
488,"Kailo","Big Bowl Crab","Bowl","Hong Kong",3.5,"N",NA,NA,NA,"Asia","Seafood","No",NA
487,"Kailo","Big Bowl Artificial Chicken","Bowl","Hong Kong",2.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
486,"Kamfen","Japanese U-Don Lobster Scallop","Pack","China",3,"N",NA,NA,NA,"Asia","Seafood","No",NA
485,"Ottogi","Hot & Spicy Ramen","Cup","South Korea",3,"N",NA,NA,NA,"Asia",NA,"Yes","Ramyeon"
484,"Ottogi","Bekse Curry Myon","Cup","South Korea",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
483,"Itomen","Yellow Buckwheat","Bowl","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
482,"Menraku","Shio","Bowl","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
481,"Thai Kitchen","Roasted Garlic Rice Noodle","Bowl","United States",3.75,"N",NA,NA,NA,"North America",NA,"No","Rice Noodle"
480,"Thai Kitchen","Mushroom Rice Noodle","Bowl","United States",3.25,"N",NA,NA,NA,"North America",NA,"No","Rice Noodle"
479,"Nongshim","Potato Noodle Soup","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
478,"Vedan","Mushroom & Artificial Cuttlefish","Pack","Taiwan",1.75,"N",NA,NA,NA,"Asia",NA,"No",NA
477,"Mr. Udon","Malaysian Beef Udon","Pack","South Korea",3,"N",NA,NA,NA,"Asia","Beef","No","Udon"
476,"Annie Chun's","Teriyaki Noodle","Bowl","United States",1.75,"N",NA,NA,NA,"North America",NA,"No","Noodle"
475,"Gefen","Vegetable","Pack","United States",3.25,"N",NA,NA,NA,"North America",NA,"No",NA
474,"Saigon Ve Wong","Kung Fu Rice Noodle Shrimp Crab","Bowl","Vietnam",3.75,"N",NA,NA,NA,"Asia","Seafood","No","Rice Noodle"
473,"Myojo","Ramen-Desse Miso Soybean Paste","Bowl","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
472,"Thai Kitchen","Spring Onion Rice Noodle","Bowl","United States",3.75,"N",NA,NA,NA,"North America",NA,"No","Rice Noodle"
471,"Koyo","Lemongrass ginger","Pack","United States",1.5,"N",NA,NA,NA,"North America",NA,"No",NA
470,"Maruchan","Ramen Noodle Soup Chicken Mushroom","Pack","United States",3.25,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
469,"Gefen","Chicken","Pack","United States",3.5,"N",NA,NA,NA,"North America","Chicken","No",NA
468,"Paldo","Snack Noodle slightly Hot","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"Yes","Noodle"
467,"Vifon","Tu Quy Sour Spicy Shrimp","Pack","Vietnam",1.75,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
466,"Saigon Ve Wong","Kung Fu Rice Noodle Artificial Beef","Bowl","Vietnam",3.5,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
465,"Nissin","Souper Meal Picante Shrimp Hot Spicy","Bowl","United States",2.75,"N",NA,NA,NA,"North America","Seafood","Yes",NA
464,"Mama","Vegetable","Pack","Thailand",3.25,"N",NA,NA,NA,"Asia",NA,"No",NA
463,"Ottogi","Ppushu Ppushu Barbecue","Pack","South Korea",3,"N",NA,NA,NA,"Asia",NA,"No",NA
462,"Nissin","Top Ramen Shrimp","Pack","United States",3.5,"N",NA,NA,NA,"North America","Seafood","No","Ramyeon"
461,"Samyang","Sutah Hot Spicy Beef","Pack","South Korea",3.5,"N",NA,NA,NA,"Asia","Beef","Yes",NA
460,"Menraku","Tempura Udon","Bowl","Japan",5,"N",NA,NA,NA,"Asia",NA,"No","Udon"
459,"Gefen","Imitation Chicken Vegetarian","Pack","United States",3,"N",NA,NA,NA,"North America","Chicken","No",NA
458,"Ve Wong","Kung Fu Artificial Beef Rice Noodle","Bowl","Taiwan",3.75,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
457,"Ibumie","Harmee Mee goreng Prawn","Pack","Malaysia",4.5,"N",NA,NA,NA,"Asia","Seafood","No","Mi"
456,"Ve Wong","Kung Fu Artificial Szechuan Pork","Bowl","Taiwan",3.75,"N",NA,NA,NA,"Asia","Pork","No",NA
455,"Baijia","Single Noble Pickled Radish & Duck","Cup","China",0.25,"N",NA,NA,NA,"Asia","Duck","No",NA
454,"Koyo","Asian Vegetable","Pack","United States",1.5,"N",NA,NA,NA,"North America",NA,"No",NA
453,"Nongshim","Bowl Noodle Savory Chicken","Bowl","United States",3.25,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
452,"Myojo","Hyoubanya No Chukasoba Soy Sauce","Pack","Japan",4,"N",NA,NA,NA,"Asia",NA,"No",NA
451,"Myojo","Ippeichan Soybean Paste","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No",NA
450,"Ottogi","Ppushu Ppushu Tteobokki","Pack","South Korea",3.25,"N",NA,NA,NA,"Asia",NA,"No",NA
449,"Wu Mu","Beef Flavor Ramen","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia","Beef","No","Ramyeon"
448,"Ve Wong","Kung Fu Artificial Sesame Chicken","Bowl","Taiwan",3.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
447,"Ve Wong","Little Prince Bacon","Pack","Vietnam",4.75,"N",NA,NA,NA,"Asia",NA,"No",NA
446,"Sao Tao","Noodle King Hong Koing Style Wonton","Bowl","Hong Kong",2.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
445,"iNoodle","Taiwan Style Chow Mein","Pack","Taiwan",2.25,"N",NA,NA,NA,"Asia",NA,"No",NA
444,"Mr. Udon","Chicken","Pack","South Korea",3.25,"N",NA,NA,NA,"Asia","Chicken","No",NA
443,"Lucky Me!","N-Rich Chicken Tinola","Pack","Philippines",4,"N",NA,NA,NA,"Asia","Chicken","No",NA
442,"Nongshim","Kalguksoo","Pack","South Korea",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
441,"Ottogi","Spice Seafood","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia","Seafood","No",NA
440,"Maruchan","Instant Lunch Hot spicy Beef","Cup","United States",2.75,"N",NA,NA,NA,"North America","Beef","Yes",NA
439,"Little Cook","Tom Yum Seafood Creamy","Bowl","Thailand",3,"N",NA,NA,NA,"Asia","Seafood","No",NA
438,"Samyang","Beef","Bowl","South Korea",3.75,"N",NA,NA,NA,"Asia","Beef","No",NA
437,"Nongshim","Big Bowl Spicy Kimchi","Bowl","South Korea",3.25,"N",NA,NA,NA,"Asia",NA,"Yes",NA
436,"Unif","Artificial Beef With Sauerkraut","Bowl","Taiwan",3.75,"N",NA,NA,NA,"Asia","Beef","No",NA
435,"Mi Sedaap","Mie Sambal Goreng","Pack","Indonesia",4.25,"N",NA,NA,NA,"Asia",NA,"Yes","Mi"
433,"Lucky Me!","Supreme Bulalo","Bowl","Philippines",3.25,"N",NA,NA,NA,"Asia",NA,"No",NA
432,"Ve Wong","Instant Bean Thread Seafood","Bowl","Taiwan",2.5,"N",NA,NA,NA,"Asia","Seafood","No",NA
431,"Unif / Tung-I","Chinese Onion Rice Noodle","Pack","Taiwan",2.75,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
430,"Quickchow","Pancit Canton toyo Mansi","Pack","Philippines",5,"N",NA,NA,NA,"Asia",NA,"No",NA
429,"Quickchow","Chicken Mami","Pack","Philippines",3.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
427,"Koka","Mi Hai Cua Crab Flavor","Pack","Singapore",5,"N",NA,NA,NA,"Asia","Seafood","No","Mi"
426,"Vifon","Tu quy Chicken","Pack","Vietnam",3,"N",NA,NA,NA,"Asia","Chicken","No",NA
425,"Chikara","Shrimp Udon","Pack","United States",4.5,"N",NA,NA,NA,"North America","Seafood","No","Udon"
424,"Q","Noodle With Sesame Sauce","Pack","Taiwan",3.25,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
423,"Noodle Time","Shin Cup","Cup","South Korea",3,"N",NA,NA,NA,"Asia",NA,"No",NA
422,"Vifon","Mi Lau Thai Thai Stle","Bowl","Vietnam",4,"N",NA,NA,NA,"Asia",NA,"No","Mi"
421,"Myojo","Kakesoba Desse Soy Sauce","Bowl","Japan",2.75,"N",NA,NA,NA,"Asia",NA,"No",NA
420,"Sapporo Ichiban","Beef Flavorc","Cup","United States",3.5,"N",NA,NA,NA,"North America","Beef","No",NA
419,"Myojo","Ramen Desse Shio","Bowl","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
418,"iNoodle","Udon Noodle Soup Oriental","Pack","Taiwan",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
417,"Vifon","Tu Quy Spicy Beef","Pack","Vietnam",3.5,"N",NA,NA,NA,"Asia","Beef","Yes",NA
416,"Sapporo Ichiban","Chicken Flavor","Cup","United States",3.75,"N",NA,NA,NA,"North America","Chicken","No",NA
415,"Ve Wong","Artificial Classic Beef","Bowl","Taiwan",3.75,"N",NA,NA,NA,"Asia","Beef","No",NA
414,"Doll","Artificial Beef Flavor","Pack","Hong Kong",2.5,"N",NA,NA,NA,"Asia","Beef","No",NA
413,"Souper","Alimentary Paste Chow Mein","Pack","Taiwan",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
412,"Maruchan","Midori No Tanuki","Bowl","Japan",4.125,"N",NA,NA,NA,"Asia",NA,"No","Mi"
411,"Sunlee","Crab Vermicelli","Bowl","Thailand",3.25,"N",NA,NA,NA,"Asia","Seafood","No",NA
410,"Lucky Me!","Instant Bulalo Bone Marrow","Pack","Philippines",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
409,"Payless","Instant Mami Chicken","Pack","Philippines",4,"N",NA,NA,NA,"Asia","Chicken","No",NA
408,"Gomex","3 Mien Mi Tom Chua Cay Hot sour Shrimp","Pack","Vietnam",2.25,"N",NA,NA,NA,"Asia","Seafood","Yes","Mi"
407,"Ottogi","Snack Ramyon","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
406,"Vifon","Asian Style Instant Noodles Beef","Pack","Vietnam",3.75,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
405,"Ibumie","Harmee Prawn","Pack","Malaysia",3.25,"N",NA,NA,NA,"Asia","Seafood","No",NA
404,"Vina Acecook","Hao Hao Sate Onion","Pack","Vietnam",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
403,"Maruchan","Instant Lunch Lime Flavor with Shrimp","Cup","United States",2.25,"N",NA,NA,NA,"North America","Seafood","No",NA
402,"Sao Tao","Noodle King Scallop Thick","Bowl","Hong Kong",3,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
401,"Myojo","Suudon Desse Soy Sauce","Bowl","Japan",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
400,"Nissin","Cup Noodles Seafood Curry","Cup","Hong Kong",4.25,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
399,"Paldo","Spicy Seafood","Cup","South Korea",3.75,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
398,"Paldo","Bowl Noodle Beef With Vegetables","Bowl","South Korea",3.75,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
397,"Quickchow","Quickie Mami La Paz Batchoy","Cup","Philippines",3,"N",NA,NA,NA,"Asia",NA,"No",NA
396,"Vina Acecook","Bestcook Hot spicy Tom Yum Shrimp","Bowl","Vietnam",4.25,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
395,"Ottogi","Jin Ramen (Mild)","Cup","South Korea",3,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
394,"Paldo","Hwa Cup Hot Spicy","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"Yes",NA
393,"Kamfen","Dried Mix Noodles XO Sauce","Tray","China",2,"N",NA,NA,NA,"Asia",NA,"No","Mi"
390,"Menraku","Curry Soba","Bowl","Japan",4,"N",NA,NA,NA,"Asia",NA,"No","Soba"
389,"Mama","Vegetarian Tom Yum","Pack","Thailand",2.75,"N",NA,NA,NA,"Asia",NA,"No",NA
388,"Maruchan","Instant Lunch Cheddar Cheese","Cup","United States",2.75,"N",NA,NA,NA,"North America",NA,"No",NA
387,"Nissin","Bowl Noodles Rich & Savory Beef","Bowl","United States",3.75,"N",NA,NA,NA,"North America","Beef","No","Noodle"
386,"US Canning","Fu Chang Chinese Noodle Company Pork Seafood","Tray","United States",0,"N",NA,NA,NA,"North America","Seafood","No","Noodle"
385,"Ve Wong","Hot Of Hots Artificial Black Peppered Beef","Bowl","Taiwan",1.25,"N",NA,NA,NA,"Asia","Beef","Yes",NA
384,"Nissin","Demae Iccho Tom Yam Goong Macaroni","Pack","Japan",4,"N",NA,NA,NA,"Asia",NA,"No",NA
383,"Lucky Me!","Chicken Na Chicken","Pack","Philippines",2.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
382,"Lucky Me!","N-Rich Artificial Chicken With Ginger","Pack","Philippines",2.5,"N",NA,NA,NA,"Asia","Chicken","No",NA
381,"Saigon Ve Wong","Kung Fu Artificial Beef Rice Noodle","Pack","Vietnam",4.25,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
380,"Rhee Bros Assi","Pho Vietnamese Noodle Soup","Tray","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
379,"Nissin","Chow Mein Thai Peanut","Tray","United States",2.5,"N",NA,NA,NA,"North America",NA,"No",NA
378,"Ve Wong","Hot Of Hots Artificial Satay Beef","Bowl","Taiwan",3.75,"N",NA,NA,NA,"Asia","Beef","Yes",NA
377,"Sau Tao","Ho Fan Abalone Chicken","Bowl","Hong Kong",4,"N",NA,NA,NA,"Asia","Chicken","No",NA
376,"Sau Tao","Noodle King Lobster Thick","Bowl","Hong Kong",2.75,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
375,"Vifon","Pho Bo Beef Rice Noodle","Pack","Vietnam",0.5,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
374,"Vifon","Asian Style Instant Noodles Shrimp","Pack","Vietnam",3.75,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
373,"Nissin","Cup Noodles Chicken Vegetable","Cup","United States",2.75,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
372,"Noodle Time","Spicy Thai","Bowl","Canada",0.5,"N",NA,NA,NA,"North America",NA,"Yes",NA
371,"Nissin","Chow Noodles Alfredo","Tray","United States",3.75,"N",NA,NA,NA,"North America",NA,"No","Noodle"
370,"Fuku","Superior Soup","Pack","Hong Kong",5,"N",NA,NA,NA,"Asia",NA,"No",NA
369,"Bon Go Jang","Tofu Udon Dosirak","Tray","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No","Udon"
368,"Knorr","Chili Pork","Cup","Thailand",3.5,"N",NA,NA,NA,"Asia","Pork","Yes",NA
367,"Saigon Ve Wong","Kung Fu Artificial Chicken","Pack","Vietnam",3.25,"N",NA,NA,NA,"Asia","Chicken","No",NA
366,"Payless","Pancit Shanghai","Pack","Philippines",2.75,"N",NA,NA,NA,"Asia",NA,"No",NA
365,"Nissin","Cup Noodles Prawn","Cup","Singapore",3.25,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
364,"Sao Tao","Noodle King Beef Hong Kong Style","Bowl","Hong Kong",2.5,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
363,"Nissin","Demae Iccho Tonkotsu Macaroni","Pack","Japan",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
362,"Vina Acecook","Daily Hot & Sour With Shrimp","Pack","Vietnam",4.5,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
361,"Tayho","Vermicelli With Pork","Bowl","United States",1.25,"N",NA,NA,NA,"North America","Pork","No",NA
360,"Nissin","Cup Noodles Hearty Chicken","Cup","United States",2.5,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
359,"Nissin","Bowl Noodles Hot & Spicy Beef","Bowl","United States",3.75,"N",NA,NA,NA,"North America","Beef","Yes","Noodle"
358,"Doll","Spicy Artificial Pork","Pack","Hong Kong",3.75,"N",NA,NA,NA,"Asia","Pork","Yes",NA
357,"Payless","Xtra Big Kalamansi Pancit Canton","Pack","Philippines",4,"N",NA,NA,NA,"Asia",NA,"No",NA
356,"Maruchan","Ramen Noodle Soup Roast Beef","Pack","United States",2.75,"N",NA,NA,NA,"North America","Beef","No","Ramyeon"
355,"Nongshim","Noodle Lite 275 Udon Mushroom","Bowl","South Korea",2.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
354,"Maruchan","Instant Lunch Chicken 35% Less Sodium","Cup","United States",3,"N",NA,NA,NA,"North America","Chicken","No",NA
353,"Nissin","Top Ramen Chili","Pack","United States",3.25,"N",NA,NA,NA,"North America",NA,"Yes","Ramyeon"
352,"Maruchan","Ramen Noodle Soup Chili","Pack","United States",2.75,"N",NA,NA,NA,"North America",NA,"Yes","Ramyeon"
351,"Nissin","Top Ramen Picante Beef","Pack","United States",3,"N",NA,NA,NA,"North America","Beef","No","Ramyeon"
350,"Nissin","Souper Meal Tomato Garlic Shrimp","Bowl","United States",3.5,"N",NA,NA,NA,"North America","Seafood","No",NA
349,"Ottogi","Ramen Bokki","Bowl","South Korea",3.25,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
348,"Paldo","Bowl Noodle Kimchi","Bowl","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
347,"Sunny Maid","Mi Chay Vegetarian","Pack","Taiwan",1.75,"N",NA,NA,NA,"Asia",NA,"No","Mi"
346,"Paldo","Bowl Noodle Spicy Artificial Chicken","Bowl","South Korea",3.125,"N",NA,NA,NA,"Asia","Chicken","Yes","Noodle"
345,"Myojo","Charumera Shoyu","Pack","Japan",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
344,"Paldo","Stirfried Kimchi","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
343,"Super Bihun","Goreng Rice Noodles","Pack","Indonesia",4.5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
342,"Nongshim","Shin Big Bowl","Bowl","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No",NA
341,"Vina Acecook","Daily Vegetarian","Pack","Vietnam",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
340,"Shirakiku","Japanese Style Tokusen Shoyu","Pack","Japan",4,"N",NA,NA,NA,"Asia",NA,"No",NA
339,"Payless","Xtra Big Chilimansi Pancit Canton","Pack","Philippines",4.5,"N",NA,NA,NA,"Asia",NA,"Yes",NA
338,"Nissin","Big Cup Noodles Chicken","Cup","United States",2.25,"N",NA,NA,NA,"North America","Chicken","No","Noodle"
337,"Maruchan","Ramen Noodle Soup Creamy Chicken","Pack","United States",5,"N",NA,NA,NA,"North America","Chicken","No","Ramyeon"
336,"Six Fortune","Instant Noodles With Soup","Pack","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
335,"Goku Uma","Hot & Spicy Beef","Bowl","Japan",3.5,"N",NA,NA,NA,"Asia","Beef","Yes",NA
334,"Nissin","Big Cup Noodles Beef","Cup","United States",2.125,"N",NA,NA,NA,"North America","Beef","No","Noodle"
333,"Nissin","Big Cup Noodles Shrimp","Cup","United States",2.25,"N",NA,NA,NA,"North America","Seafood","No","Noodle"
331,"Sunlee","Crab Noodle","Bowl","Thailand",4.5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
330,"Vifon","Phu Gia Instant Bean Thread Chicken","Pack","Vietnam",3.25,"N",NA,NA,NA,"Asia","Chicken","No",NA
329,"Mee Jang","Artificial Beef Flavor","Bowl","Thailand",3.5,"N",NA,NA,NA,"Asia","Beef","No",NA
328,"Nongshim","Big Bowl Udon","Bowl","South Korea",4.5,"N",NA,NA,NA,"Asia",NA,"No","Udon"
327,"Gomex","3 Mien Mi Tom Hum Lobster","Pack","Vietnam",3.5,"N",NA,NA,NA,"Asia",NA,"No","Mi"
326,"Little Cook","TVP Curry Chicken","Bowl","Thailand",4,"N",NA,NA,NA,"Asia","Chicken","No",NA
325,"Mee Jang","Artificial Pork","Bowl","Thailand",3.5,"N",NA,NA,NA,"Asia","Pork","No",NA
324,"Nongshim","Big Bowl Spicy Shrimp","Bowl","South Korea",3.5,"N",NA,NA,NA,"Asia","Seafood","Yes",NA
323,"Ottogi","Jin Ramen (Hot)","Cup","South Korea",3.5,"N",NA,NA,NA,"Asia",NA,"Yes","Ramyeon"
322,"Unif","Shrimp Fish","Bowl","Taiwan",3.75,"N",NA,NA,NA,"Asia","Seafood","No",NA
321,"Little Cook","TVP Spicy Beef","Bowl","Thailand",4.75,"N",NA,NA,NA,"Asia","Beef","Yes",NA
320,"Maruchan","Ramen Noodle Soup Spicy Picante Chicken","Pack","United States",4,"N",NA,NA,NA,"North America","Chicken","Yes","Ramyeon"
319,"Maruchan","Ramen Noodle Soup Oriental","Pack","United States",3.75,"N",NA,NA,NA,"North America",NA,"No","Ramyeon"
318,"Unif","Super Bowl Artificial Pickled Chilli Beef","Bowl","Taiwan",3.25,"N",NA,NA,NA,"Asia","Beef","Yes",NA
317,"Maruchan","Yakisoba Cheddar Cheese","Tray","United States",4,"N",NA,NA,NA,"North America",NA,"No",NA
316,"Unif","Super Bowl Artificial Stewed Pork Chop","Bowl","Taiwan",3.5,"N",NA,NA,NA,"Asia","Pork","No",NA
315,"Unif","Super Bowl Artificial Spicy Beef","Bowl","Taiwan",2.75,"N",NA,NA,NA,"Asia","Beef","Yes",NA
314,"Paldo","Dosirac Mushroom","Tray","South Korea",2.5,"N",NA,NA,NA,"Asia",NA,"No",NA
313,"Paldo","Dosirac Shrimp","Tray","South Korea",4.25,"N",NA,NA,NA,"Asia","Seafood","No",NA
312,"Lucky Me!","Supreme Bulalo Artificial Bone Marrow","Bowl","Philippines",1.75,"N",NA,NA,NA,"Asia",NA,"No",NA
311,"Vifon","Tasty Mushroom","Pack","Vietnam",2,"N",NA,NA,NA,"Asia",NA,"No",NA
310,"Lucky Me!","La Paz Batchoy Beef","Pack","Philippines",2.5,"N",NA,NA,NA,"Asia","Beef","No",NA
309,"Paldo","Dosirac Beef","Tray","South Korea",3.75,"N",NA,NA,NA,"Asia","Beef","No",NA
308,"Tradition","Imitation Chicken Vegetarian","Pack","United States",3.75,"N",NA,NA,NA,"North America","Chicken","No",NA
307,"Royal Umbrella","Vegetarian Tom Yum","Cup","Thailand",2.75,"N",NA,NA,NA,"Asia",NA,"No",NA
306,"Rhee Bros Assi","Rice Noodle Anchovy Flavor","Tray","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
305,"Lucky Me!","Supreme Special Beef Carne De Vaca","Bowl","Philippines",3.75,"N",NA,NA,NA,"Asia","Beef","No",NA
304,"Mama","Pho Bo Rice Noodle Artificial Beef","Bowl","Thailand",3.5,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
303,"Paldo","Dosirac Artificial Chicken","Tray","South Korea",3.25,"N",NA,NA,NA,"Asia","Chicken","No",NA
302,"Samyang","Bowl Noodle Picante Beef","Bowl","South Korea",3.75,"N",NA,NA,NA,"Asia","Beef","No","Noodle"
301,"Dragonfly","Guilin Style Rice Vermicelli","Bowl","China",4.5,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
300,"Wu Mu","Steam Spinach Ramen With Onion","Pack","Taiwan",5,"N",NA,NA,NA,"Asia",NA,"No","Ramyeon"
299,"Lucky Me!","Supreme Sotanghon Artificial Chicken Vermicelli","Bowl","Philippines",3.75,"N",NA,NA,NA,"Asia","Chicken","No",NA
298,"Nongshim","Hearty Rice Noodle Spicy Veggie Consomme","Pack","South Korea",2.75,"N",NA,NA,NA,"Asia",NA,"Yes","Rice Noodle"
297,"Rhee Bros Assi","Rice Noodle Hot & Spicy Kimchi","Tray","South Korea",3.25,"N",NA,NA,NA,"Asia",NA,"Yes","Rice Noodle"
296,"Nissin","Cup Noodles Crab","Cup","Hong Kong",3.25,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
295,"Tablemark","Soybean Paste","Bowl","Japan",4.5,"N",NA,NA,NA,"Asia",NA,"No",NA
294,"Paldo","South Korean Seafood","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia","Seafood","No",NA
293,"Tiger","Onion Flaver Rice Noodle","Bowl","Taiwan",0,"N",NA,NA,NA,"Asia",NA,"No","Rice Noodle"
292,"Paldo","South Korean U Dong","Pack","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
291,"Nongshim","Shin Bowl","Bowl","South Korea",3,"N",NA,NA,NA,"Asia",NA,"No",NA
290,"Doll","Spicy Artificial Beef","Pack","Hong Kong",3,"N",NA,NA,NA,"Asia","Beef","Yes",NA
289,"Paldo","South Korean Broad Noodle","Pack","South Korea",2,"N",NA,NA,NA,"Asia",NA,"No","Noodle"
288,"Saigon Ve Wong","Kung Fu Artificial Beef Rice Noodle","Pack","South Korea",3.25,"N",NA,NA,NA,"Asia","Beef","No","Rice Noodle"
287,"Paldo","King Cup Lobster","Cup","South Korea",3.75,"N",NA,NA,NA,"Asia",NA,"No",NA
286,"Myojo","Hyoubanya No Yakisoba Oriental","Tray","Japan",4,"N",NA,NA,NA,"Asia",NA,"No",NA
284,"Nissin","Cup Noodles Seafood","Cup","Hong Kong",4.5,"N",NA,NA,NA,"Asia","Seafood","No","Noodle"
283,"Paldo","King Cup Kimchi Pot Stew","Cup","South Korea",4,"N",NA,NA,NA,"Asia",NA,"No",NA
282,"Doll","Pickled Vegetable","Pack","Hong Kong",4.25,"N",NA,NA,NA,"Asia",NA,"No",NA
